mean,variance,rms,kurtosis,skewness,peak,crest_factor,zero_cross,spec_mean,spec_var,spec_max,spec_entropy,spec_centroid,spec_rolloff,band_low,band_mid,band_high,band_low_rms,band_high_rms,sensor_type,label
1.7719474686092626e-05,5.407542944327815e-06,0.0023254799341449854,-0.16055564838474456,-0.02863961318929592,0.008601624160907866,3.6988597642191414,1305,0.052052733832682295,0.013036064174029282,2.4113608430107347,7.191360772305333,871.8831513231382,1438.0,0.80117975474211,0.17944452571415934,0.019375719543725852,0.21136548103472969,0.004160435237942944,0,0
5.697019953218249e-06,5.6044359985028475e-06,0.0023673758583163756,-0.11485389299305071,-0.05115389925838829,0.008775476912024268,3.7068372059285886,1347,0.05294881302170639,0.01661789251317085,3.3274891346782347,7.128940022883381,838.031092033239,1415.0,0.8154452321429555,0.1707021414712043,0.013852626385835457,0.2363413344325233,0.0030478618909456643,0,0
9.853224168072943e-06,5.279499507949995e-06,0.0022977372769697802,-0.14726081712440298,0.018788267401112446,0.00877630989213159,3.8195445493688687,1398,0.056982024509285426,0.011158068904216525,1.6129234297379555,7.248241578456951,896.8200878118361,1449.0,0.7998557495531889,0.18756370475368964,0.012580545693117076,0.19795261430557023,0.002954359126567466,0,0
2.4714595539396624e-05,4.883473647256957e-06,0.002209996483818387,-0.011476659269497702,0.0853921034652827,0.009933444662114252,4.49477849166142,1432,0.05107393094064689,0.01105762706713978,2.1485963828674497,7.210912172123666,860.9899390369325,1425.0,0.7996797755288514,0.18849635228590264,0.011823872185241138,0.19426544608499277,0.002516611399407704,0,0
-4.815429603818936e-06,7.808677959183481e-07,0.0008836803631860434,0.29820657160194086,-0.00534602529636155,0.003974102388043611,4.497217040916563,2129,0.022679313358496794,0.0014073645828683741,0.525244116363912,7.470211715910422,1250.0339512156943,1946.0,0.5506378309326934,0.42558917457325507,0.023772994494040505,0.06491833515614659,0.0025400731904646695,0,0
-8.56485652003218e-06,9.092883677408616e-07,0.0009536045954734438,1.2211005281231069,-0.06542749165709208,0.005648785485221632,5.923613950724654,1946,0.02406542381882251,0.0020913244251351813,0.8301569579449203,7.407563982460277,1208.9365418750374,1976.0,0.5885745244378263,0.3843198940385234,0.027105581523639972,0.08208265850272602,0.0032881373290125416,0,0
5.2233047402961535e-06,1.1077331795765702e-06,0.0010525020011805108,0.5586625506516225,0.02429914503253392,0.0056488732928579215,5.3670903110131984,2004,0.0289848025629347,0.0026567862411573527,0.9611829969319311,7.499087384410138,1292.1379213019268,2175.0,0.5540255080852085,0.41270357324822066,0.03327091866656227,0.09284867806779369,0.004752713789894939,0,0
-1.3590615670540054e-05,9.546341626083109e-07,0.0009771483344112168,0.2477864393578093,-0.14773222098077707,0.004348418660884366,4.450111111845181,2254,0.027464658386303308,0.0018246964410098202,0.6811498090522213,7.557022031785596,1335.8961449665194,2112.0,0.5077611416370803,0.4616569254260199,0.030581932936890786,0.07337782083017766,0.003742023423467288,0,0
2.9222546116566193e-06,6.667112598105657e-07,0.0008165291172901191,0.07687764450481938,-0.05631771233087361,0.003037143194005237,3.7195773300587844,2220,0.023449390790872462,0.001542558311172136,0.5627629676596462,7.507122150048053,1325.6242202213496,2072.0,0.516861900025225,0.4513230910375518,0.0318150089372126,0.06739413469843777,0.003431713807747849,0,0
-1.064663249404676e-06,5.329235543940626e-07,0.0007300169093260082,-0.017999770856206965,0.022317174893195877,0.002798225159378083,3.833096362057639,1946,0.018702405505552962,0.001079384514302335,0.558978460311509,7.465803218504409,1225.96710999986,2006.0,0.5843006381229887,0.3865218213754757,0.029177540501522367,0.05939150403496508,0.0024134030357620267,0,0
